policy_family,visual_method,policy_id,sc_margin_quantile,sc_margin_threshold,visual_margin_quantile,visual_margin_threshold,delta_sc,viewpoint_proxy_max_deg,proxy_enabled,visual_invocation_count,visual_invocation_rate_all_queries,visual_invocation_rate_valid_queries,overrides,rescues,regressions,net_corrections,R@1,R@5,candidate_conditioned_R@1,candidate_conditioned_R@5,average_added_compute_ms,model_a_serial_latency_ms,model_b_parallel_latency_ms,per_trigger_extra_ms_temporal_cached,per_trigger_extra_ms_lazy
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.70_d0.10_v180,0.1,0.001305311918258667,0.7,0.0,0.1,180.0,True,200,0.1,0.0845608292416803,51,1,5,-4,0.9912711402073104,0.9967266775777414,0.992896174863388,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.10_vq0.80_d0.02,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.02,,True,200,0.1,0.0845608292416803,8,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.02_v30,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.02,30.0,True,83,0.0415,0.042007637752318604,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0026743799179967027,155.88756968064348,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.02_v60,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.02,60.0,True,85,0.0425,0.0425531914893617,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.002738822807586985,155.88763412353308,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.02_v90,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.02,90.0,True,87,0.0435,0.0436442989634479,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028032656971772665,155.88769856642264,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.02_v120,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.02,120.0,True,90,0.045,0.0447354064375341,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028999300315626897,155.88779523075704,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.02_v180,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.02,180.0,True,200,0.1,0.0845608292416803,8,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.10_vq0.80_d0.05,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.05,,True,200,0.1,0.0845608292416803,12,1,4,-3,0.9918166939443536,0.9967266775777414,0.9934426229508196,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.05_v30,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.05,30.0,True,83,0.0415,0.042007637752318604,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0026743799179967027,155.88756968064348,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.05_v60,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.05,60.0,True,85,0.0425,0.0425531914893617,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.002738822807586985,155.88763412353308,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.05_v90,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.05,90.0,True,87,0.0435,0.0436442989634479,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0028032656971772665,155.88769856642264,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.05_v120,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.05,120.0,True,90,0.045,0.0447354064375341,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0028999300315626897,155.88779523075704,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.05_v180,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.05,180.0,True,200,0.1,0.0845608292416803,12,1,4,-3,0.9918166939443536,0.9967266775777414,0.9934426229508196,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.10_vq0.80_d0.10,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.1,,True,200,0.1,0.0845608292416803,15,1,5,-4,0.9912711402073104,0.9967266775777414,0.992896174863388,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.10_v30,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.1,30.0,True,83,0.0415,0.042007637752318604,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0026743799179967027,155.88756968064348,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.10_v60,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.1,60.0,True,85,0.0425,0.0425531914893617,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.002738822807586985,155.88763412353308,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.10_v90,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.1,90.0,True,87,0.0435,0.0436442989634479,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0028032656971772665,155.88769856642264,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.10_v120,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.1,120.0,True,90,0.045,0.0447354064375341,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0028999300315626897,155.88779523075704,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.80_d0.10_v180,0.1,0.001305311918258667,0.8,0.0026998664252460003,0.1,180.0,True,200,0.1,0.0845608292416803,15,1,5,-4,0.9912711402073104,0.9967266775777414,0.992896174863388,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.10_vq0.90_d0.02,0.1,0.001305311918258667,0.9,0.011929630301892757,0.02,,True,200,0.1,0.0845608292416803,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.02_v30,0.1,0.001305311918258667,0.9,0.011929630301892757,0.02,30.0,True,83,0.0415,0.042007637752318604,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0026743799179967027,155.88756968064348,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.02_v60,0.1,0.001305311918258667,0.9,0.011929630301892757,0.02,60.0,True,85,0.0425,0.0425531914893617,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.002738822807586985,155.88763412353308,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.02_v90,0.1,0.001305311918258667,0.9,0.011929630301892757,0.02,90.0,True,87,0.0435,0.0436442989634479,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028032656971772665,155.88769856642264,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.02_v120,0.1,0.001305311918258667,0.9,0.011929630301892757,0.02,120.0,True,90,0.045,0.0447354064375341,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028999300315626897,155.88779523075704,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.02_v180,0.1,0.001305311918258667,0.9,0.011929630301892757,0.02,180.0,True,200,0.1,0.0845608292416803,6,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.10_vq0.90_d0.05,0.1,0.001305311918258667,0.9,0.011929630301892757,0.05,,True,200,0.1,0.0845608292416803,8,1,2,-1,0.9929078014184397,0.9967266775777414,0.994535519125683,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.05_v30,0.1,0.001305311918258667,0.9,0.011929630301892757,0.05,30.0,True,83,0.0415,0.042007637752318604,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0026743799179967027,155.88756968064348,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.05_v60,0.1,0.001305311918258667,0.9,0.011929630301892757,0.05,60.0,True,85,0.0425,0.0425531914893617,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.002738822807586985,155.88763412353308,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.05_v90,0.1,0.001305311918258667,0.9,0.011929630301892757,0.05,90.0,True,87,0.0435,0.0436442989634479,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028032656971772665,155.88769856642264,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.05_v120,0.1,0.001305311918258667,0.9,0.011929630301892757,0.05,120.0,True,90,0.045,0.0447354064375341,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028999300315626897,155.88779523075704,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.05_v180,0.1,0.001305311918258667,0.9,0.011929630301892757,0.05,180.0,True,200,0.1,0.0845608292416803,8,1,2,-1,0.9929078014184397,0.9967266775777414,0.994535519125683,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.10_vq0.90_d0.10,0.1,0.001305311918258667,0.9,0.011929630301892757,0.1,,True,200,0.1,0.0845608292416803,9,1,2,-1,0.9929078014184397,0.9967266775777414,0.994535519125683,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.10_v30,0.1,0.001305311918258667,0.9,0.011929630301892757,0.1,30.0,True,83,0.0415,0.042007637752318604,4,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0026743799179967027,155.88756968064348,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.10_v60,0.1,0.001305311918258667,0.9,0.011929630301892757,0.1,60.0,True,85,0.0425,0.0425531914893617,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.002738822807586985,155.88763412353308,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.10_v90,0.1,0.001305311918258667,0.9,0.011929630301892757,0.1,90.0,True,87,0.0435,0.0436442989634479,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028032656971772665,155.88769856642264,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.10_v120,0.1,0.001305311918258667,0.9,0.011929630301892757,0.1,120.0,True,90,0.045,0.0447354064375341,5,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.0028999300315626897,155.88779523075704,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.10_vq0.90_d0.10_v180,0.1,0.001305311918258667,0.9,0.011929630301892757,0.1,180.0,True,200,0.1,0.0845608292416803,9,1,2,-1,0.9929078014184397,0.9967266775777414,0.994535519125683,0.9983606557377049,0.0064442889590282,155.8913395896845,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence,Cross-Max,P1_Cross-Max_scq0.20,0.2,0.00289480690844357,,,,,True,400,0.2,0.16748499727223132,352,1,71,-70,0.955264593562466,0.9967266775777414,0.9568306010928962,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.20_v30,0.2,0.00289480690844357,,,,30.0,True,154,0.077,0.07801418439716312,129,0,3,-3,0.9918166939443536,0.9961811238406983,0.9934426229508196,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.20_v60,0.2,0.00289480690844357,,,,60.0,True,158,0.079,0.07855973813420622,133,0,3,-3,0.9918166939443536,0.9961811238406983,0.9934426229508196,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.20_v90,0.2,0.00289480690844357,,,,90.0,True,163,0.0815,0.08074195308237861,137,0,4,-4,0.9912711402073104,0.9961811238406983,0.992896174863388,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.20_v120,0.2,0.00289480690844357,,,,120.0,True,169,0.0845,0.08292416803055101,142,0,4,-4,0.9912711402073104,0.9961811238406983,0.992896174863388,0.9978142076502732,0.005445424170378829,155.89034072489585,155.94933819031576,0.064442889590282,174.04676619934617
SC-confidence+viewpoint-proxy,Cross-Max,P3_Cross-Max_scq0.20_v180,0.2,0.00289480690844357,,,,180.0,True,400,0.2,0.16748499727223132,352,1,71,-70,0.955264593562466,0.9967266775777414,0.9568306010928962,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.20_vq0.50_d0.02,0.2,0.00289480690844357,0.5,0.0,0.02,,True,400,0.2,0.16748499727223132,67,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.02_v30,0.2,0.00289480690844357,0.5,0.0,0.02,30.0,True,154,0.077,0.07801418439716312,57,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.02_v60,0.2,0.00289480690844357,0.5,0.0,0.02,60.0,True,158,0.079,0.07855973813420622,58,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.02_v90,0.2,0.00289480690844357,0.5,0.0,0.02,90.0,True,163,0.0815,0.08074195308237861,58,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.02_v120,0.2,0.00289480690844357,0.5,0.0,0.02,120.0,True,169,0.0845,0.08292416803055101,58,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005445424170378829,155.89034072489585,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.02_v180,0.2,0.00289480690844357,0.5,0.0,0.02,180.0,True,400,0.2,0.16748499727223132,67,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.20_vq0.50_d0.05,0.2,0.00289480690844357,0.5,0.0,0.05,,True,400,0.2,0.16748499727223132,78,1,4,-3,0.9918166939443536,0.9967266775777414,0.9934426229508196,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.05_v30,0.2,0.00289480690844357,0.5,0.0,0.05,30.0,True,154,0.077,0.07801418439716312,59,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.05_v60,0.2,0.00289480690844357,0.5,0.0,0.05,60.0,True,158,0.079,0.07855973813420622,61,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.05_v90,0.2,0.00289480690844357,0.5,0.0,0.05,90.0,True,163,0.0815,0.08074195308237861,62,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.05_v120,0.2,0.00289480690844357,0.5,0.0,0.05,120.0,True,169,0.0845,0.08292416803055101,62,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005445424170378829,155.89034072489585,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.05_v180,0.2,0.00289480690844357,0.5,0.0,0.05,180.0,True,400,0.2,0.16748499727223132,78,1,4,-3,0.9918166939443536,0.9967266775777414,0.9934426229508196,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.20_vq0.50_d0.10,0.2,0.00289480690844357,0.5,0.0,0.1,,True,400,0.2,0.16748499727223132,91,1,9,-8,0.989088925259138,0.9967266775777414,0.9907103825136612,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.10_v30,0.2,0.00289480690844357,0.5,0.0,0.1,30.0,True,154,0.077,0.07801418439716312,60,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.10_v60,0.2,0.00289480690844357,0.5,0.0,0.1,60.0,True,158,0.079,0.07855973813420622,62,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.10_v90,0.2,0.00289480690844357,0.5,0.0,0.1,90.0,True,163,0.0815,0.08074195308237861,63,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.10_v120,0.2,0.00289480690844357,0.5,0.0,0.1,120.0,True,169,0.0845,0.08292416803055101,63,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005445424170378829,155.89034072489585,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.50_d0.10_v180,0.2,0.00289480690844357,0.5,0.0,0.1,180.0,True,400,0.2,0.16748499727223132,91,1,9,-8,0.989088925259138,0.9967266775777414,0.9907103825136612,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.20_vq0.70_d0.02,0.2,0.00289480690844357,0.7,0.0,0.02,,True,400,0.2,0.16748499727223132,67,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.02_v30,0.2,0.00289480690844357,0.7,0.0,0.02,30.0,True,154,0.077,0.07801418439716312,57,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.02_v60,0.2,0.00289480690844357,0.7,0.0,0.02,60.0,True,158,0.079,0.07855973813420622,58,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.02_v90,0.2,0.00289480690844357,0.7,0.0,0.02,90.0,True,163,0.0815,0.08074195308237861,58,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.02_v120,0.2,0.00289480690844357,0.7,0.0,0.02,120.0,True,169,0.0845,0.08292416803055101,58,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005445424170378829,155.89034072489585,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.02_v180,0.2,0.00289480690844357,0.7,0.0,0.02,180.0,True,400,0.2,0.16748499727223132,67,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.20_vq0.70_d0.05,0.2,0.00289480690844357,0.7,0.0,0.05,,True,400,0.2,0.16748499727223132,78,1,4,-3,0.9918166939443536,0.9967266775777414,0.9934426229508196,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.05_v30,0.2,0.00289480690844357,0.7,0.0,0.05,30.0,True,154,0.077,0.07801418439716312,59,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.05_v60,0.2,0.00289480690844357,0.7,0.0,0.05,60.0,True,158,0.079,0.07855973813420622,61,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.05_v90,0.2,0.00289480690844357,0.7,0.0,0.05,90.0,True,163,0.0815,0.08074195308237861,62,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.05_v120,0.2,0.00289480690844357,0.7,0.0,0.05,120.0,True,169,0.0845,0.08292416803055101,62,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005445424170378829,155.89034072489585,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.05_v180,0.2,0.00289480690844357,0.7,0.0,0.05,180.0,True,400,0.2,0.16748499727223132,78,1,4,-3,0.9918166939443536,0.9967266775777414,0.9934426229508196,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
SC+visual-confidence,Cross-Max,P2_Cross-Max_scq0.20_vq0.70_d0.10,0.2,0.00289480690844357,0.7,0.0,0.1,,True,400,0.2,0.16748499727223132,91,1,9,-8,0.989088925259138,0.9967266775777414,0.9907103825136612,0.9983606557377049,0.0128885779180564,155.89778387864354,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.10_v30,0.2,0.00289480690844357,0.7,0.0,0.1,30.0,True,154,0.077,0.07801418439716312,60,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.004962102498451713,155.8898574032239,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.10_v60,0.2,0.00289480690844357,0.7,0.0,0.1,60.0,True,158,0.079,0.07855973813420622,62,0,0,0,0.9934533551554828,0.9961811238406983,0.9950819672131147,0.9978142076502732,0.005090988277632278,155.8899862890031,155.94933819031576,0.064442889590282,174.04676619934617
joint-conservative,Cross-Max,P4_Cross-Max_scq0.20_vq0.70_d0.10_v90,0.2,0.00289480690844357,0.7,0.0,0.1,90.0,True,163,0.0815,0.08074195308237861,63,0,1,-1,0.9929078014184397,0.9961811238406983,0.994535519125683,0.9978142076502732,0.005252095501607983,155.8901473962271,155.94933819031576,0.064442889590282,174.04676619934617
